gameId,title,genres
537,LEGENDARY,Drama
538,SID MEIERS CIVILIZATION IV: COLONIZATION,Drama
539,TRIBES: ASCEND,Comedy|Drama|Romance
540,CHILDREN OF THE NILE: ENHANCED EDITION,Thriller
541,CHILDREN OF THE NILE: ALEXANDRIA,Action|Sci-Fi|Thriller
542,HINTERLAND,Comedy|Drama|Romance
543,MOSBYS CONFEDERACY,Comedy|Romance|Thriller
544,CRYSIS,Action|Crime
546,CRYSIS WARHEAD(R),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
547,CRYSIS WARHEAD(R),Action|Adventure|Thriller
548,SPORE(TM),Action|Mystery|Thriller
549,MIRRORS EDGE(TM),Drama|Musical
550,NEED FOR SPEED UNDERCOVER,Comedy|Romance
551,SPORE(TM) CREEPY & CUTE PARTS PACK,Animation|Children|Fantasy|Musical
552,DRAGON AGE: ORIGINS,Action|Adventure|Comedy|Romance
553,MASS EFFECT,Action|Drama|Western
554,DEAD SPACE,Crime|Drama|Thriller
555,COMMAND & CONQUER: RED ALERT 3,Crime|Thriller
556,PIRATES VIKINGS AND KNIGHTS II,Documentary
558,DYSTOPIA,Action|Adventure|Animation|Children|Fantasy
559,NUCLEAR DAWN,Comedy
561,EMPIRES MOD,Drama|Thriller
562,PRECIPICE OF DARKNESS EPISODE ONE,Comedy|Drama
563,PRECIPICE OF DARKNESS EPISODE TWO,Drama|Romance
564,DEATHSPANK,Comedy
565,DEATHSPANK,Drama|Horror
567,DEATHSPANK: THONGS OF VIRTUE,Comedy|Drama
568,THE BACONING,Comedy|Drama
569,UNSTOPPABLE GORG,Comedy|Drama
571,SPECTRABALL,Drama|Romance
573,CRAZY MACHINES 2,Drama
574,CRAZY MACHINES,Comedy|Drama
575,CRAZY MACHINES 1.5,Children|Comedy
577,CRAZY MACHINES 1.5,Adventure|Children|Drama
580,CRAZY MACHINES 1.5,Drama
581,HELLDORADO,Documentary
582,MATA HARI,Comedy|Drama
585,DEFENSE GRID: THE AWAKENING,Comedy
586,MAYHEM INTERGALACTIC,Children|Comedy
587,AND YET IT MOVES,Comedy|Drama|Fantasy|Romance|Thriller
588,ZERO GEAR,Adventure|Animation|Children|Comedy|Musical
589,SILENT HILL HOMECOMING,Action|Sci-Fi
590,PUZZLE CHRONICLES,Adventure|Drama|Western
592,ROCKET KNIGHT,Action|Crime|Thriller
593,BIOZONE,Crime|Horror|Thriller
594,TANK UNIVERSAL,Animation|Children|Drama|Fantasy|Musical
595,SPACE ARK,Animation|Children|Fantasy|Musical|Romance|IMAX
596,ETERNITYS CHILD,Animation|Children|Fantasy|Musical
597,ALICE: MADNESS RETURNS,Comedy|Romance
599,BROTHERS IN ARMS: EARNED IN BLOOD(TM),Adventure|Western
600,THE SUM OF ALL FEARS,Action|Comedy|Crime
603,TOM CLANCYS RAINBOW SIX(R) 3 GOLD,Comedy
605,FAR CRY(R) 2: FORTUNES EDITION,Drama|Romance
606,THE SETTLERS(R): RISE OF AN EMPIRE GOLD EDITION,Fantasy|Horror
608,PRINCE OF PERSIA(R),Comedy|Crime|Drama|Thriller
609,GALACTIC BOWLING,Adventure|Children
610,RED FACTION GUERRILLA STEAM EDITION,Action|Adventure|Animation|Horror|Sci-Fi
611,S.T.A.L.K.E.R.: CLEAR SKY,Action|Horror|Sci-Fi
612,RED FACTION,Comedy
613,COMPANY OF HEROES: TALES OF VALOR,Drama|Romance
614,RED FACTION II,Drama|Thriller
615,WARHAMMER(R) 40000: DAWN OF WAR(R) II CHAOS RISING,Comedy|Drama
616,STARSCAPE,Animation|Children
617,MR. ROBOT,Comedy|Drama
619,SHATTER,Comedy
620,THE WITCHER: ENHANCED EDITION DIRECTORS CUT,Drama
621,THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,Drama
626,LEGO BATMAN,Comedy
627,WATCHMEN: THE END IS NIGH,Drama|Thriller
628,WATCHMEN: THE END IS NIGH PART 2,Crime|Drama|Mystery|Thriller
630,F.E.A.R.,Drama|Romance
631,F.E.A.R. 3,Adventure|Animation|Children|Fantasy|Musical|Romance
632,F.E.A.R.,Drama|War
633,F.E.A.R.,Comedy
635,LEGO HARRY POTTER: YEARS 1-4,Comedy|Drama
637,GRAVITRON 2,Comedy
638,PROJECT AFTERMATH,Romance
639,PYROBLAZER(R),Comedy|Drama
640,AGE OF BOOTY(TM),Drama|Thriller
647,FLOCK!,Action|Crime|Drama|War
648,STREET FIGHTER(R) IV,Action|Adventure|Mystery|Thriller
650,BIONIC COMMANDO,Drama
651,BIONIC COMMANDO: REARMED,Comedy
653,RESIDENT EVIL(TM) 5/ BIOHAZARD 5(R),Action|Adventure|Fantasy
656,DRIVER(R) PARALLEL LINES,Comedy
659,TOM CLANCYS ENDWAR(TM),Crime|Drama|Thriller
661,CALL OF JUAREZ(R): BOUND IN BLOOD,Adventure|Animation|Children|Fantasy|Musical
662,WORLD OF GOO,Thriller
663,MOUNT & BLADE,Comedy
664,PENUMBRA: BLACK PLAGUE GOLD EDITION,Comedy
665,HEARTS OF IRON 2 COMPLETE,Comedy|Drama|War
667,PENUMBRA: REQUIEM,Action
668,PENUMBRA OVERTURE,Drama
670,ZENO CLASH,Drama
671,ROCK OF AGES,Comedy|Sci-Fi
673,FALLOUT 3,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,ROGUE WARRIOR,Adventure|Comedy|Sci-Fi
678,THE ELDER SCROLLS III: MORROWIND(R) GAME OF THE YEAR EDITION,Drama|Thriller
679,THE ELDER SCROLLS IV: OBLIVION(R) GAME OF THE YEAR EDITION,Drama
680,CALL OF CTHULHU(R): DARK CORNERS OF THE EARTH,Drama|Mystery|Romance|Sci-Fi|Thriller
681,BRINK,Crime
685,BRINK,Drama
687,BRINK,Drama|Romance
688,FALLOUT 3: GAME OF THE YEAR EDITION,Action|Adventure|Comedy|War
690,FALLOUT: NEW VEGAS,Drama|Romance
691,HUNTED: THE DEMONS FORGE(TM),Comedy|Romance
692,FALLOUT: NEW VEGAS,Action|Sci-Fi|Thriller
694,SPECTROMANCER,Action|Crime|Drama
695,WORMS RELOADED,Mystery|Thriller
696,ALIEN BREED: IMPACT,Drama|Thriller
697,ALIEN BREED 2: ASSAULT,Drama|Romance
698,ALIEN BREED 3: DESCENT,Drama
700,YOSUMIN!(TM),Comedy
702,THE LAST REMNANT(TM),Drama
703,GYROMANCER,Drama
704,IMPERIUM ROMANUM GOLD EDITION,Action|Adventure
705,EUROPA UNIVERSALIS: ROME - GOLD EDITION,Comedy
707,GRAND AGES: ROME,Crime|Drama|Thriller
708,GRAND AGES: ROME - REIGN OF AUGUSTUS,Comedy|Romance
709,CEVILLE,Adventure|Animation|Children|Comedy|Musical
710,TROPICO 3 - STEAM SPECIAL EDITION,Comedy
711,PUZZLE QUEST: GALACTRIX,Adventure|Children
714,EARTH DEFENSE FORCE: INSECT ARMAGEDDON,Drama|Mystery|Western
715,DEPTHS OF PERIL,Drama|Romance
718,PUZZLE KINGDOMS,Comedy|Fantasy|Sci-Fi
719,TRAIN SIMULATOR 2016,Comedy
720,TRAIN SIMULATOR 2016,Adventure|Animation|Comedy
721,TRAIN SIMULATOR 2016,Drama
722,TRAIN SIMULATOR 2016,Documentary
724,TRAIN SIMULATOR 2016,Drama|Fantasy|Horror|Thriller
725,DC UNIVERSE(TM) ONLINE,Comedy
726,PAYDAY(TM) THE HEIST,Drama
728,KING ARTHUR - THE ROLE-PLAYING WARGAME,Comedy
731,CRUSADERS: THY KINGDOM COME,Crime|Thriller
733,AQUARIA,Action|Adventure|Thriller
735,KING ARTHUR: FALLEN CHAMPIONS,Horror
736,KING ARTHUR II: THE ROLE-PLAYING WARGAME,Action|Adventure|Romance|Thriller
737,TRAINZ: CLASSIC CABON CITY,Action|Sci-Fi
741,TRAINZ SETTLE AND CARLISLE,Animation|Sci-Fi
742,TRAINZ: MURCHISON 2,Horror|Thriller
743,TRAINZ(TM) SIMULATOR 12,Comedy
745,SPORE(TM) GALACTIC ADVENTURES,Animation|Children|Comedy
746,BURNOUT PARADISE: THE ULTIMATE BOX,Film-Noir
747,SIMCITY(TM) 4 DELUXE EDITION,Comedy
748,COMMAND & CONQUER 3: TIBERIUM WARS,Action|Sci-Fi|Thriller
750,COMMAND & CONQUER: RED ALERT 3 - UPRISING,Comedy|War
753,COMMAND & CONQUER 3: KANES WRATH,Comedy|Drama|Romance
754,MEDAL OF HONOR: AIRBORNE,Adventure|Children
755,NEED FOR SPEED: SHIFT,Children|Drama
756,BATTLEFIELD: BAD COMPANY(TM) 2,Documentary
757,MASS EFFECT 2,Drama
759,OVERGROWTH,Documentary
760,LUGARU HD,Drama|War
761,CRICKET REVOLUTION,Action|Adventure
762,ESCHALON: BOOK I,Comedy|Crime
764,ESCHALON: BOOK II,Drama|Romance
765,MADBALLS IN BABO:INVASION,Comedy|Drama
766,EUROPA UNIVERSALIS III COMPLETE,Drama
767,EUROPA UNIVERSALIS III: DIVINE WIND,Comedy|Drama
769,KNIGHTS OF HONOR,Documentary
775,ELVEN LEGACY,Horror|Mystery
778,SWORD OF THE STARS: COMPLETE COLLECTION,Comedy|Crime|Drama
779,HEARTS OF IRON III,Drama|Romance
780,KINGS BOUNTY: THE LEGEND,Action|Adventure|Sci-Fi|Thriller
781,SUPREME RULER 2020 GOLD,Drama
782,MAJESTY 2,Drama|Thriller
783,MAJESTY GOLD HD,Animation|Children|Drama|Musical|Romance
784,THE MAW,Comedy|Thriller
785,DRUG WARS,Comedy
786,COGS,Action|Drama|Thriller
787,BRAID,Documentary
788,CRAYON PHYSICS DELUXE,Comedy|Fantasy|Romance|Sci-Fi
793,THE PATH,Drama
798,THE GRAVEYARD,Action|Adventure|Drama|Thriller
799,FATALE,Comedy|Horror|Thriller
800,SUMMER ATHLETICS,Drama|Mystery|Western
801,BLACKLIGHT: TANGO DOWN,Children|Comedy
802,DANGEROUS HIGH SCHOOL GIRLS IN TROUBLE!(TM),Drama|Romance
803,MEVO AND THE GROOVERIDERS,Comedy|Drama|Romance
804,SPACE GIRAFFE,Comedy|Romance
805,GRIDRUNNER REVOLUTION,Drama|Thriller
806,TWIN SECTOR,Crime|Drama
808,BOOSTER TROOPER,Adventure|Children
809,DEAD HORDE,Action|Adventure
810,KANE & LYNCH 2: DOG DAYS,Children|Comedy|Fantasy
813,YUMSTERS 2: AROUND THE WORLD,Comedy
816,MUSAIC BOX,Drama
818,BLUEBERRY GARDEN,Comedy
820,OSMOS,Drama
824,GUILD WARS(R) GAME OF THE YEAR EDITION,Drama|Mystery
828,GUILD WARS FACTIONS(R),Adventure|Children
829,GUILD WARS TRILOGY,Comedy|Fantasy|Musical
830,GUILD WARS NIGHTFALL(R),Comedy
831,GUILD WARS: EYE OF THE NORTH(R),Drama
832,CASTER,Crime|Thriller
833,DARK SECTOR,Comedy
834,TALES OF MONKEY ISLAND COMPLETE PACK,Comedy
835,TALES OF MONKEY ISLAND COMPLETE PACK: CHAPTER 2 - THE SIEGE OF SPINNER CAY,Drama
836,TALES OF MONKEY ISLAND COMPLETE PACK: CHAPTER 3 - LAIR OF THE LEVIATHAN,Action|Adventure|Thriller
837,TALES OF MONKEY ISLAND COMPLETE PACK: CHAPTER 4 - THE TRIAL AND EXECUTION OF GUYBRUSH THREEPWOOD,Children|Comedy|Fantasy
838,TALES OF MONKEY ISLAND COMPLETE PACK: CHAPTER 5 - RISE OF THE PIRATE GOD,Comedy|Drama|Romance
839,SAM & MAX 301: THE PENAL ZONE,Action|Thriller
840,SAM & MAX 302: THE TOMB OF SAMMUN-MAK,Children|Comedy
841,SAM & MAX 303: THEY STOLE MAXS BRAIN!,Horror
842,SAM & MAX 304: BEYOND THE ALLEY OF THE DOLLS,Comedy|Horror
844,SAM & MAX 305: THE CITY THAT DARES NOT SLEEP,Drama
845,PUZZLE AGENT,Drama
846,POKER NIGHT AT THE INVENTORY,Drama
848,BACK TO THE FUTURE: THE GAME,Drama
849,TUNNEL RATS,Action|Adventure|Sci-Fi|Thriller
850,IRON GRIP: WARLORD,Crime|Drama
851,NANCY DREW(R): DANGER BY DESIGN,Drama
852,NANCY DREW(R): LAST TRAIN TO BLUE MOON CANYON,Comedy|Drama|Romance
854,NANCY DREW(R): THE HAUNTED CAROUSEL,Drama
858,NANCY DREW(R): CURSE OF BLACKMOOR MANOR,Crime|Drama
861,NANCY DREW (R): DANGER ON DECEPTION ISLAND,Action|Comedy|Crime|Thriller
864,NANCY DREW(R): GHOST DOGS OF MOON LAKE,Comedy|Drama
865,NANCY DREW(R): LEGEND OF THE CRYSTAL SKULL,Drama
866,NANCY DREW(R) DOSSIER(TM): LIGHTS CAMERA CURSES!,Crime|Drama|Romance|Thriller
867,NANCY DREW(R): SECRET OF THE OLD CLOCK,Comedy|Crime
869,NANCY DREW(R): SECRET OF THE SCARLET HAND,Crime|Drama|Musical|Thriller
870,NANCY DREW(R): THE CREATURE OF KAPU CAVE,Comedy
872,NANCY DREW(R): THE HAUNTING OF CASTLE MALLOY,Drama
875,NANCY DREW(R): THE PHANTOM OF VENICE,Action|Crime|Drama
876,NANCY DREW(R): THE WHITE WOLF OF ICICLE CREEK,Action|Comedy|Crime|Thriller
879,NANCY DREW(R): RANSOM OF THE SEVEN SHIPS,Horror|Thriller
880,RAYCATCHER,Sci-Fi|Thriller
881,LUXOR: MAH JONG,Children|Comedy
882,CHAINZ 2: RELINKED,Drama|Thriller
885,MIDNIGHT MYSTERIES,Children|Drama|Fantasy
886,EVERYDAY GENIUS: SQUARELOGIC,Action|Comedy|Crime
888,ZOMBIE BOWL-O-RAMA,Adventure|Animation|Children|Musical
889,METAL DRIFT,Drama|Romance
891,INDIANA JONES(R) AND THE LAST CRUSADE(TM),Horror|Thriller
892,LEGO(R) INDIANA JONES(TM): THE ORIGINAL ADVENTURES,Comedy|Drama|Romance
893,LOOM(TM),Drama
896,STAR WARS(TM) STARFIGHTER(TM),Drama
897,THE SECRET OF MONKEY ISLAND: SPECIAL EDITION,Adventure|Drama|Romance|War
898,STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),Comedy|Drama|Romance
899,STAR WARS(TM) JEDI KNIGHT: DARK FORCES II,Comedy|Musical|Romance
900,STAR WARS(TM) JEDI KNIGHT - MYSTERIES OF THE SITH(TM),Musical|Romance
901,STAR WARS(TM) - DARK FORCES,Comedy|Musical
902,LUCIDITY(TM),Drama|Romance
903,STAR WARS(TM) THE CLONE WARS(TM) - REPUBLIC HEROES(TM),Drama|Mystery|Romance|Thriller
904,STAR WARS(TM) - THE FORCE UNLEASHED(TM) ULTIMATE SITH EDITION,Mystery|Thriller
905,LEGO(R) STAR WARS(TM) - THE COMPLETE SAGA,Comedy|Romance
906,LEGO(R) INDIANA JONES(TM) 2: THE ADVENTURE CONTINUES,Drama|Thriller
907,MONKEY ISLAND(TM) 2 SPECIAL EDITION: LECHUCKS REVENGE(TM),Comedy|Musical|Romance
908,STAR WARS(TM) EMPIRE AT WAR - GOLD PACK,Action|Adventure|Mystery|Romance|Thriller
909,STAR WARS(TM): THE FORCE UNLEASHED(TM) II,Comedy|Drama|Romance
910,LEGO(R) STAR WARS(TM) III - THE CLONE WARS(TM),Comedy|Crime
911,DELTA FORCE XTREME 2,Comedy|Crime|Mystery|Romance|Thriller
912,DELTA FORCE,Drama|Romance
913,DELTA FORCE 2,Film-Noir|Mystery
914,DELTA FORCE LAND WARRIOR,Comedy|Drama|Musical|Romance
915,DELTA FORCE: TASK FORCE DAGGER,Comedy|Romance
916,DELTA FORCE: XTREME,Comedy|Drama|Romance
917,DELTA FORCE: BLACK HAWK DOWN,Children|Drama
918,DELTA FORCE -- BLACK HAWK DOWN: TEAM SABRE,Musical
919,ARMORED FIST 3,Adventure|Children|Fantasy|Musical
920,F-16 MULTIROLE FIGHTER,Drama|Romance|War
921,F-22 LIGHTNING 3,Comedy
922,MIG-29 FULCRUM,Drama|Film-Noir|Romance
923,COMANCHE 4,Drama|Mystery
924,TACHYON: THE FRINGE,Adventure|Drama|Sci-Fi
926,JOINT OPERATIONS: COMBINED ARMS GOLD,Drama
927,LORD OF THE RINGS: WAR IN THE NORTH,Comedy
928,RESTAURANT EMPIRE II,Drama|Mystery|Romance|Thriller
929,ALIEN SHOOTER,Drama|Film-Noir|Mystery|Thriller
930,ALIEN SHOOTER: REVISITED,Film-Noir|Romance|Thriller
931,ALIEN SHOOTER 2: RELOADED,Mystery|Romance|Thriller
932,ZOMBIE SHOOTER,Drama|Romance
933,ZOMBIE SHOOTER 2,Crime|Mystery|Romance|Thriller
934,DAWN OF DISCOVERY(TM),Comedy
935,TOM CLANCYS SPLINTER CELL CONVICTION(TM) DELUXE EDITION,Comedy|Musical
936,ASSASSINS CREED 2 DELUXE EDITION,Comedy|Romance
937,PRINCE OF PERSIA: THE FORGOTTEN SANDS(TM),Comedy|Romance
938,ZEIT2,Musical
939,CALL OF JUAREZ(R): THE CARTEL,Comedy|Drama
940,DRIVER SAN FRANCISCO,Action|Adventure|Romance
941,FROM DUST,Adventure
942,TROPICO RELOADED,Crime|Film-Noir|Mystery
943,TROPICO RELOADED,Drama|Fantasy|Romance
944,TIME OF SHADOWS,Drama
945,PATRICIAN III,Comedy|Musical|Romance
946,THE GREAT ART RACE,Comedy|Drama|War
947,BROKEN SWORD 2 - THE SMOKING MIRROR: REMASTERED,Comedy|Romance
948,BROKEN SWORD 3 - THE SLEEPING DRAGON,Drama|Romance|Western
949,CRASH TIME 3,Drama
950,PUZZLER WORLD,Comedy|Crime
951,ZIRO,Comedy|Romance
952,DISCIPLES III - RENAISSANCE STEAM SPECIAL EDITION,Adventure|Comedy
953,EVERSION,Children|Drama|Fantasy|Romance
954,PAWS AND CLAWS: PAMPERED PETS,Drama
955,PAWS AND CLAWS: PET SCHOOL,Comedy|Romance
956,PAWS AND CLAWS: PET VET,Drama|Romance
957,18 WHEELS OF STEEL: EXTREME TRUCKER,Drama
960,PRISON TYCOON 4: SUPERMAX,Crime|Drama
961,THE SEARCH FOR AMELIA EARHART,Drama
962,DRAKENSANG: THE RIVER OF TIME,Crime|Drama
963,ELIZABETH FIND M.D. - DIAGNOSIS MYSTERY - SEASON 2,Musical
964,ARMA 2,Romance|Western
965,ARMA 2,Drama|Mystery|Thriller
966,ARMA 2: OPERATION ARROWHEAD,Drama|War
968,FISH FILLETS 2,Horror|Sci-Fi|Thriller
969,POUND OF GROUND,Adventure|Comedy|Romance|War
970,ALTERNATIVA,Adventure|Comedy|Crime|Drama|Romance
971,ALPHA PROTOCOL(TM),Drama
972,ALPHA PROTOCOL(TM),Drama
973,NAPOLEON: TOTAL WAR(TM),Comedy|Drama
976,VANCOUVER 2010(TM) - THE OFFICIAL VIDEO GAME OF THE OLYMPIC WINTER GAMES,Romance|War
980,SONIC & SEGA ALL-STARS RACING,Action
981,COMIX ZONE(TM),Drama
982,CRACK DOWN(TM),Drama
984,ECCO THE DOLPHIN(TM),Comedy|Drama
986,GAIN GROUND(TM),Adventure|Children
987,GOLDEN AXE(TM),Drama|Romance
988,SHINOBI(TM) III: RETURN OF THE NINJA MASTER,Comedy|Drama
990,SONIC 3D BLAST(TM),Action|Adventure|Thriller
991,SPACE HARRIER(TM) II,Drama
992,VECTORMAN(TM),Thriller
994,ALTERED BEAST(TM),Comedy|Drama
996,SHADOW DANCER(TM),Action|Crime|Drama|Thriller
997,ALEX KIDD(TM) IN THE ENCHANTED CASTLE,Drama|Thriller
998,BONANZA BROS.(TM),Action|Crime
999,COLUMNS(TM),Crime|Film-Noir
1003,DR. ROBOTNIKS MEAN BEAN MACHINE(TM),Drama|Thriller
1004,ECCO(TM) JR.,Action|Thriller
1005,ETERNAL CHAMPIONS(TM),Children|Comedy
1006,FATAL LABYRINTH(TM),Drama
1007,GALAXY FORCE II(TM),Children|Comedy|Western
1008,KID CHAMELEON(TM),Adventure|Western
1009,RISTAR(TM),Adventure|Children|Fantasy
1010,SONIC SPINBALL(TM),Children|Comedy
1011,SUPER THUNDER BLADE(TM),Children|Comedy|Fantasy|Romance
1012,ALIEN STORM,Children|Drama
1013,BIO-HAZARD BATTLE(TM),Children|Comedy|Romance
1014,COLUMNS(TM) III,Children|Comedy|Drama
1015,DECAP ATTACK(TM),Adventure|Children|Drama
1016,ECCO(TM): THE TIDES OF TIME,Children|Comedy
1017,TOTAL WAR: SHOGUN 2,Adventure|Children
1018,DEATH TO SPIES: MOMENT OF TRUTH,Children|Comedy|Mystery
1019,XIII CENTURY - GOLD EDITION,Adventure|Drama|Sci-Fi
1020,SID MEIERS CIVILIZATION(R) IV,Comedy
1021,CIVILIZATION IV(R): WARLORDS,Children|Comedy
1022,CIVILIZATION IV: BEYOND THE SWORD,Animation|Children|Fantasy|Musical|Romance
1023,SID MEIERS CIVILIZATION IV: COLONIZATION,Animation|Children|Musical
1024,LIGHT OF ALTAIR,Animation|Children|Musical
1025,ORDER OF WAR(TM),Animation|Children|Fantasy|Musical
1026,MASSIVE ASSAULT,Children|Drama
1027,MASSIVE ASSAULT: PHANTOM RENAISSANCE,Adventure|Drama
1028,MASSIVE ASSAULT NETWORK 2,Children|Comedy|Fantasy|Musical
1029,CHRONICLES OF MYSTERY: THE SCORPIO RITUAL,Animation|Children|Drama|Musical
1030,PROJECT FREEDOM,Adventure|Animation|Children|Musical
1031,COMBAT WINGS: BATTLE OF BRITAIN,Adventure|Children|Musical
1032,SNIPER: GHOST WARRIOR,Adventure|Animation|Children|Fantasy|Musical
1033,SNIPER: GHOST WARRIOR 2,Animation|Children|Drama
1034,BAD RATS: THE RATS REVENGE,Comedy|Crime|Drama|Thriller
1035,RAZOR2: HIDDEN SKIES,Musical|Romance
1036,MINI NINJAS,Action|Crime|Thriller
1037,BATMAN: ARKHAM ASYLUM GAME OF THE YEAR EDITION,Action|Horror|Sci-Fi|Thriller
1040,FLORAS FRUIT FARM,Drama
1041,LARA CROFT AND THE GUARDIAN OF LIGHT,Drama
1042,BATMAN: ARKHAM ASYLUM GAME OF THE YEAR EDITION,Comedy|Drama
1043,WARFARE,Drama|Romance
1044,CLUTCH,Drama
1046,INSANE 2,Drama|Romance
1047,RED ORCHESTRA 2: HEROES OF STALINGRAD WITH RISING STORM,Action|Drama|Thriller
1049,THE BALL,Action|Adventure
1050,DWARFS!?,Documentary|Drama
1051,BIG BRAIN WOLF,Drama
1053,TRINE ENCHANTED EDITION,Crime|Drama|Romance
1054,TRINE 2: COMPLETE STORY,Drama
1055,TRINE 2: COMPLETE STORY,Thriller
1056,BRAINPIPE: A PLUNGE TO UNHUMANITY,Drama
1057,FOREIGN LEGION: BUCKETS OF BLOOD,Comedy|Musical|Romance
1059,TRADEWINDS CLASSICS,Drama|Romance
1060,TRADEWINDS CLASSICS,Comedy|Drama
1061,TRADEWINDS CLASSICS,Thriller
1063,TRADEWINDS CARAVANS + ODYSSEY PACK,Drama
1064,TRADEWINDS CARAVANS + ODYSSEY PACK,Animation|Children|Comedy|Fantasy|Musical|Romance
1066,WESTWARD COLLECTION,Comedy|Musical|Romance
1067,WESTWARD COLLECTION,Comedy|Musical|Romance
1068,WESTWARD COLLECTION,Crime|Film-Noir
1069,CAKE MANIA COLLECTION,Crime|Film-Noir|Thriller
1073,CAKE MANIA COLLECTION,Children|Comedy|Fantasy|Musical
1076,CAKE MANIA COLLECTION,Drama|Horror|Thriller
1077,MONSTER MASH,Comedy|Sci-Fi
1078,KUROS,Comedy|War
1079,SUPER GRANNY COLLECTION,Comedy|Crime
1080,SUPER GRANNY COLLECTION,Comedy
1081,SUPER GRANNY COLLECTION,Comedy|Musical|Romance
1082,CAKE MANIA MAIN STREET(TM),Drama
1083,WESTWARD(R) IV: ALL ABOARD,Comedy|Musical
1084,IRON ROSES,Crime|Drama
1085,FORSAKEN WORLD,Adventure|Drama
1086,ANGLE OF ATTACK,Crime|Mystery|Thriller
1087,ALL ASPECT WARFARE,Musical
1088,NINJA BLADE,Drama|Musical|Romance
1089,UFO: EXTRATERRESTRIALS GOLD,Crime|Mystery|Thriller
1090,AZTAKA,Drama|War
1091,CHOCOLATIER(R): DECADENCE BY DESIGN(TM),Comedy
1092,COOKING DASH(R),Crime|Mystery|Thriller
1093,DIAPER DASH(R),Drama
1094,DINER DASH:(R) HOMETOWN HERO(TM),Drama|Romance|Thriller
1095,DREAM CHRONICLES(R): THE CHOSEN CHILD(TM),Drama
1096,EMERALD CITY CONFIDENTIAL(TM),Drama
1097,WANDERING WILLOWS(TM),Children|Drama|Sci-Fi
1099,WEDDING DASH(R) 2: RINGS AROUND THE WORLD,Children|Drama|Fantasy
1100,ZENERCHI(R),Action|Drama|Romance
1101,DINERTOWN TYCOON,Action|Romance
1103,DINERTOWN DETECTIVE AGENCY(TM),Drama
1104,THE NIGHTSHIFT CODE(TM),Drama
1105,NIGHTSHIFT LEGACY: THE JAGUARS EYE(TM),Horror
1111,FITNESS DASH(TM),Documentary
1112,MAHJONG ROADSHOW(TM),Action|Comedy|Drama
1113,TRIJINX: A KRISTINE KROSS MYSTERY(TM),Comedy
1114,VALERIE PORTER AND THE SCARLET SCANDAL(TM),Crime|Drama
1120,GEMINI LOST(TM),Comedy|Drama
1123,TIME GENTLEMEN PLEASE! AND BEN THERE DAN THAT! SPECIAL EDITION  DOUBLE PACK,Documentary
1124,TIME GENTLEMEN PLEASE! AND BEN THERE DAN THAT! SPECIAL EDITION  DOUBLE PACK,Drama
1125,MAGNETIS,Comedy|Crime
1126,WINDOSILL,Comedy|Fantasy
1127,DARKEST OF DAYS,Action|Adventure|Sci-Fi|Thriller
1128,QUANTZ,Horror
1129,JEWEL QUEST PACK,Action|Adventure|Sci-Fi|Thriller
1130,JEWEL QUEST PACK,Horror|Mystery
1131,JEWEL QUEST PACK,Drama|Mystery
1132,JEWEL QUEST PACK,Drama
1133,MAHJONG QUEST COLLECTION,Comedy|Drama
1135,MAHJONG QUEST COLLECTION,Comedy
1136,MAHJONG QUEST COLLECTION,Adventure|Comedy|Fantasy
1137,COCONUT QUEEN,Romance
1145,BUILD-A-LOT,Documentary
1147,BUILD-A-LOT 2: TOWN OF THE YEAR,Documentary
1148,BUILD-A-LOT 3: PASSPORT TO EUROPE,Animation|Children|Comedy|Crime
1150,BUILD-A-LOT 4: POWER SOURCE,Drama
1151,FARM FRENZY,Animation|Comedy|Drama|Fantasy
1152,FARM FRENZY 2,Crime|Film-Noir|Thriller
1153,FARM FRENZY: PIZZA PARTY,Film-Noir
1154,FARM FRENZY 3,Film-Noir
1161,FARM FRENZY 3: AMERICAN PIE,Drama|War
1162,CRADLE OF ROME,Comedy|Drama
1163,CRADLE OF PERSIA,Drama
1164,ROMANCE OF ROME,Drama
1165,ROOGOO,Drama|Thriller
1167,COUNTER-STRIKE: CONDITION ZERO,Comedy
1168,PORTAL 2,Action|Adventure|Horror
1169,SIN EPISODES: EMERGENCE,Documentary
1171,SIN EPISODES: EMERGENCE,Comedy
1172,DARK MESSIAH OF MIGHT & MAGIC,Drama
1173,GUMBOY - CRAZY ADVENTURES(TM),Comedy|Drama
1174,RIP - TRILOGY(TM),Comedy
1175,RIP - TRILOGY(TM),Comedy|Drama|Romance
1176,RACE - THE WTCC GAME,Drama|Fantasy|Romance
1177,NATURAL SELECTION 2,Drama|Romance
1178,SHANK,Drama|War
1179,RACE ON,Crime|Drama|Film-Noir
1180,RAGE,Comedy
1181,CALL OF DUTY(R): MODERN WARFARE(R) 2,Western
1183,JAGGED ALLIANCE 2 GOLD,Drama|Romance|War
1184,JAGGED ALLIANCE 2 GOLD,Comedy|Drama
1185,IL-2 STURMOVIK: 1946,Drama
1186,CRYSIS WARHEAD(R),Drama
1187,DEATHSPANK,Drama
1188,CRAZY MACHINES 1.5,Comedy|Romance
1189,CRAZY MACHINES 1.5,Documentary
